1591461300.0,9650.96000000,9655.56000000,9641.35000000,9648.21000000,119.07428600,1591461599999,1148897.21835346,2033,71.53036700,690214.00247307,0
1591461600.0,9648.37000000,9650.28000000,9641.20000000,9646.30000000,85.86977600,1591461899999,828275.61798241,1433,37.75080700,364167.39793263,0
1591461900.0,9645.99000000,9653.00000000,9645.00000000,9645.02000000,49.08108900,1591462199999,473552.07750228,1125,20.69432600,199676.06852549,0
1591462200.0,9645.01000000,9645.03000000,9583.93000000,9611.31000000,753.65435700,1591462499999,7242366.62520881,7018,254.99223800,2449769.05816002,0
1591462500.0,9611.38000000,9617.07000000,9589.66000000,9616.62000000,129.85360000,1591462799999,1246996.16279832,2057,63.24256600,607372.18989799,0
1591462800.0,9616.14000000,9616.97000000,9591.69000000,9602.88000000,178.27257300,1591463099999,1712111.17197225,2471,72.64222600,697715.81755860,0
1591463100.0,9602.88000000,9605.45000000,9585.99000000,9597.27000000,114.89348800,1591463399999,1102792.33438708,1908,57.33209400,550317.42076409,0
1591463400.0,9597.07000000,9609.12000000,9596.52000000,9602.16000000,110.86101900,1591463699999,1064400.08507156,1492,48.34249600,464180.28276216,0
1591463700.0,9602.16000000,9608.13000000,9596.31000000,9602.66000000,72.28963100,1591463999999,694077.78002272,1374,27.90623600,267920.97323897,0
1591464000.0,9602.66000000,9611.10000000,9600.37000000,9609.20000000,87.83513800,1591464299999,843675.70204964,1376,43.89168300,421601.57437871,0
1591464300.0,9609.19000000,9610.63000000,9602.90000000,9605.55000000,71.37652300,1591464599999,685696.92505090,1216,20.39586600,195912.59037335,0
1591464600.0,9605.54000000,9610.24000000,9601.00000000,9605.84000000,72.44087900,1591464899999,695786.44501803,1188,40.20164900,386144.58368050,0
1591464900.0,9605.84000000,9607.40000000,9601.00000000,9602.00000000,80.18129000,1591465199999,770026.47374999,1179,52.96121600,508648.35157052,0
1591465200.0,9602.00000000,9602.70000000,9595.26000000,9602.40000000,71.47314600,1591465499999,686081.81307978,1086,34.90995900,335100.52535891,0
1591465500.0,9602.38000000,9621.76000000,9597.18000000,9620.35000000,124.70988900,1591465799999,1198708.66005291,1601,79.58179400,764956.80391891,0
1591465800.0,9620.50000000,9621.73000000,9603.08000000,9609.69000000,96.85969800,1591466099999,931172.19123667,1374,34.85018500,335047.46730248,0
1591466100.0,9609.71000000,9619.40000000,9609.71000000,9614.66000000,58.51320800,1591466399999,562674.79000120,1063,42.43769300,408100.28532659,0
1591466400.0,9614.95000000,9615.20000000,9606.00000000,9613.40000000,55.39370300,1591466699999,532376.89447924,1131,33.03306400,317477.79207503,0
1591466700.0,9613.40000000,9618.93000000,9611.38000000,9618.01000000,29.99325900,1591466999999,288354.62276838,704,17.23761900,165710.98420967,0
1591467000.0,9618.00000000,9623.45000000,9615.00000000,9619.95000000,35.95743500,1591467299999,345876.42263954,754,13.76132500,132369.34260076,0
1591467300.0,9619.96000000,9620.97000000,9613.85000000,9614.36000000,42.49917800,1591467599999,408706.94528763,917,16.11698800,154986.96321106,0
1591467600.0,9614.66000000,9617.00000000,9611.17000000,9616.48000000,38.34783500,1591467899999,368729.57541450,694,14.83187700,142610.27064117,0
1591467900.0,9616.49000000,9618.05000000,9607.15000000,9615.16000000,58.96347000,1591468199999,566910.84620350,875,26.96958700,259311.12169847,0
1591468200.0,9615.33000000,9623.76000000,9611.38000000,9622.93000000,48.62134000,1591468499999,467597.14093297,1007,33.46123800,321814.50828618,0
1591468500.0,9622.94000000,9635.00000000,9622.64000000,9629.21000000,113.37273000,1591468799999,1091682.69483433,1656,79.41296000,764656.10639106,0
1591468800.0,9629.21000000,9634.93000000,9624.01000000,9625.57000000,50.19777100,1591469099999,483334.43154344,1185,20.91067800,201356.84303674,0
1591469100.0,9625.53000000,9629.25000000,9622.25000000,9627.59000000,30.74855800,1591469399999,295997.44489278,876,14.17871300,136493.56740197,0
1591469400.0,9627.51000000,9633.99000000,9625.84000000,9631.17000000,91.85944000,1591469699999,884523.76830198,1198,42.54038800,409606.23864595,0
1591469700.0,9631.15000000,9633.24000000,9628.28000000,9628.86000000,43.08301400,1591469999999,414929.28823517,1178,19.92273400,191882.01826000,0
1591470000.0,9628.86000000,9630.70000000,9625.30000000,9627.93000000,45.92367400,1591470299999,442137.92836585,917,16.20950900,156057.48895333,0
1591470300.0,9628.07000000,9628.50000000,9618.17000000,9623.97000000,107.49597000,1591470599999,1034456.50411503,1152,39.16370100,376846.62024036,0
1591470600.0,9623.96000000,9629.13000000,9617.69000000,9620.06000000,65.34579600,1591470899999,628808.62995917,1390,43.91085000,422559.50488013,0
1591470900.0,9620.00000000,9621.88000000,9612.48000000,9615.01000000,65.40961700,1591471199999,629031.77302743,1023,29.67264700,285395.80042122,0
1591471200.0,9615.78000000,9618.17000000,9612.54000000,9616.41000000,42.33060200,1591471499999,407049.95166237,720,16.05119300,154348.76938747,0
1591471500.0,9616.41000000,9629.69000000,9614.43000000,9627.83000000,62.04678900,1591471799999,597074.72191472,942,44.36647100,426942.80939367,0
